,CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,OID_TRACT_20,GEOID_TRACT_20,NAMELSAD_TRACT_20,AREALAND_TRACT_20,AREAWATER_TRACT_20,MTFCC_TRACT_20,FUNCSTAT_TRACT_20,OID_TRACT_10,GEOID_TRACT_10,NAMELSAD_TRACT_10,AREALAND_TRACT_10,AREAWATER_TRACT_10,MTFCC_TRACT_10,FUNCSTAT_TRACT_10,AREALAND_PART,AREAWATER_PART
187,1400000US13087970700,Georgia,Decatur County,0,2035,804,0,23.0,1.13,1,1,0,0,0,1,18.5,52083.0,1,1,0,0,0,1,0,0,711.0,711.0,,293.0,293.0,,2035.0,100.0,949.0,46.65,452.0,22.21,387.0,19.02,1327.0,65.21,501.0,24.62,0.0,0.0,0.0,0.0,35.0,1.72,172.0,8.45,272.0,13.37,54.0,6.71,88.0,10.96,2035.0,100.0,949.0,46.65,452.0,22.21,387.0,19.02,1327.0,65.21,501.0,24.62,0.0,0.0,0.0,0.0,35.0,1.72,172.0,8.45,272.0,13.37,54.0,6.71,88.0,10.96,711.0,34.93,293.0,14.38,154.0,7.56,157.0,7.7,553.0,27.17,81.0,3.97,0.0,0.0,0.0,0.0,5.0,0.25,72.0,3.55,85.0,4.16,18.0,2.24,33.0,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,991.0,452.0,387.0,1327.0,501.0,0.0,0.0,35.0,172.0,272.0,54.0,88.0,2079091459068.0,13087970700,Census Tract 9707,278520741.0,20077380.0,G5020,S,2074091459068.0,13087970700,Census Tract 9707,278520741.0,20077380.0,G5020,S,278520741.0,20077380.0
188,1400000US13087970800,Georgia,Decatur County,0,2365,872,0,6.0,0.25,0,0,0,0,0,1,27.6,54242.0,0,0,0,0,0,0,0,0,487.0,487.0,,211.0,211.0,,2365.0,100.0,1033.0,43.67,567.0,23.97,344.0,14.55,732.0,30.95,1507.0,63.72,5.0,0.21,2.0,0.08,13.0,0.55,106.0,4.48,166.0,7.02,39.0,4.51,151.0,17.27,2365.0,100.0,1033.0,43.67,567.0,23.97,344.0,14.55,732.0,30.95,1507.0,63.72,5.0,0.21,2.0,0.08,13.0,0.55,106.0,4.48,166.0,7.02,39.0,4.51,151.0,17.27,487.0,20.6,211.0,8.93,122.0,5.18,62.0,2.61,150.0,6.33,324.0,13.68,1.0,0.03,0.0,0.0,2.0,0.09,11.0,0.48,13.0,0.56,8.0,0.87,30.0,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.0,567.0,344.0,732.0,1507.0,5.0,2.0,13.0,106.0,166.0,41.0,158.0,2079091459063.0,13087970800,Census Tract 9708,233928126.0,629909.0,G5020,S,2074091459063.0,13087970800,Census Tract 9708,233928126.0,629909.0,G5020,S,233928126.0,629909.0
189,1400000US13089020400,Georgia,DeKalb County,1,2376,1222,0,0.0,0.0,0,0,0,0,0,0,7.3,155417.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.0,424.0,83.0,2046.0,171.0,69.0,1.0,2.0,87.0,95.0,97.0,27.0,20790105375800.0,13089020400,Census Tract 204,1012309.0,0.0,G5020,S,20740105375800.0,13089020400,Census Tract 204,1012309.0,0.0,G5020,S,1012309.0,0.0
190,1400000US13089020500,Georgia,DeKalb County,1,2802,1425,0,17.0,0.61,0,1,0,0,0,1,23.4,68409.0,0,1,0,1,0,0,0,0,,1010.0,,,406.0,,1010.0,36.04,406.0,14.49,123.0,4.38,128.0,4.58,378.0,13.48,589.0,21.0,10.0,0.36,0.0,0.0,1.0,0.04,33.0,1.16,35.0,1.24,57.0,4.01,115.0,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.0,353.0,419.0,1020.0,1645.0,38.0,0.0,4.0,95.0,93.0,309.0,349.0,20790105375805.0,13089020500,Census Tract 205,1686258.0,0.0,G5020,S,20740105375805.0,13089020500,Census Tract 205,1686258.0,0.0,G5020,S,1686258.0,0.0
191,1400000US13089020600,Georgia,DeKalb County,1,2000,865,0,0.0,0.0,0,1,0,0,0,1,32.4,43958.0,0,1,0,1,0,0,0,0,,970.0,,,367.0,,970.0,48.51,367.0,18.33,343.0,17.14,44.0,2.22,229.0,11.47,710.0,35.49,13.0,0.65,0.0,0.01,2.0,0.11,16.0,0.78,22.0,1.12,50.0,5.73,84.0,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.0,500.0,103.0,698.0,1198.0,44.0,1.0,7.0,52.0,58.0,177.0,219.0,20790105375811.0,13089020600,Census Tract 206,1107279.0,0.0,G5020,S,20740105375811.0,13089020600,Census Tract 206,1107279.0,0.0,G5020,S,1107279.0,0.0
192,1400000US13089020700,Georgia,DeKalb County,1,2032,939,0,0.0,0.0,0,0,0,0,1,0,15.4,122500.0,0,1,0,1,0,0,0,1,,1995.0,,,665.0,,1995.0,98.17,665.0,32.7,364.0,17.89,174.0,8.55,815.0,40.1,1080.0,53.16,42.0,2.05,1.0,0.05,2.0,0.1,55.0,2.71,32.0,1.56,138.0,14.72,154.0,16.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.0,371.0,178.0,831.0,1101.0,42.0,1.0,2.0,55.0,32.0,156.0,174.0,20790105375817.0,13089020700,Census Tract 207,1264891.0,0.0,G5020,S,20740105375817.0,13089020700,Census Tract 207,1264891.0,0.0,G5020,S,1264891.0,0.0
193,1400000US13089021101,Georgia,DeKalb County,1,3406,1256,0,3.0,0.09,0,0,0,0,0,0,3.5,196544.0,1,1,1,1,1,0,0,0,606.0,2381.0,606.0,81.0,318.0,81.0,2381.0,69.91,318.0,9.33,630.0,18.48,268.0,7.86,1843.0,54.11,369.0,10.84,116.0,3.4,0.0,0.0,2.0,0.06,51.0,1.51,133.0,3.91,0.0,0.0,14.0,1.15,606.0,17.79,81.0,2.37,153.0,4.48,40.0,1.18,376.0,11.04,177.0,5.19,33.0,0.96,0.0,0.0,0.0,0.01,20.0,0.58,32.0,0.93,0.0,0.0,4.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.0,893.0,475.0,2816.0,385.0,139.0,0.0,2.0,64.0,169.0,0.0,23.0,207903717616469.0,13089021101,Census Tract 211.01,3157774.0,117590.0,G5020,S,207403717616469.0,13089021101,Census Tract 211.01,3157774.0,117590.0,G5020,S,3157774.0,117590.0
194,1400000US13089021210,Georgia,DeKalb County,1,5509,1998,0,4.0,0.07,0,0,0,0,0,0,2.0,166250.0,1,1,1,1,1,0,0,0,1072.0,4841.0,1072.0,35.0,202.0,35.0,4841.0,87.87,202.0,3.67,1369.0,24.84,917.0,16.65,4360.0,79.14,116.0,2.11,273.0,4.96,0.0,0.0,14.0,0.26,77.0,1.4,129.0,2.34,0.0,0.0,0.0,0.0,1072.0,19.46,35.0,0.63,278.0,5.04,190.0,3.45,946.0,17.17,22.0,0.39,79.0,1.44,0.0,0.0,7.0,0.13,19.0,0.34,23.0,0.42,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,1556.0,1031.0,4931.0,156.0,319.0,0.0,16.0,87.0,150.0,0.0,0.0,20790105376088.0,13089021210,Census Tract 212.10,6303364.0,59636.0,G5020,S,20740105376088.0,13089021210,Census Tract 212.10,6303364.0,59636.0,G5020,S,6303364.0,59636.0
195,1400000US13089021307,Georgia,DeKalb County,1,3975,1297,0,0.0,0.0,0,1,0,0,0,1,17.7,56902.0,0,1,0,1,0,0,0,0,,2420.0,,,983.0,,2420.0,60.88,983.0,24.74,625.0,15.73,145.0,3.64,870.0,21.89,308.0,7.74,671.0,16.89,6.0,0.15,12.0,0.3,553.0,13.92,854.0,21.48,69.0,5.32,105.0,8.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1807.0,944.0,303.0,1583.0,414.0,1080.0,6.0,39.0,853.0,1396.0,114.0,169.0,207903717616437.0,13089021307,Census Tract 213.07,3619922.0,0.0,G5020,S,207403717616437.0,13089021307,Census Tract 213.07,3619922.0,0.0,G5020,S,3619922.0,0.0
196,1400000US13089021405,Georgia,DeKalb County,1,4232,1946,0,14.0,0.33,0,0,0,0,0,0,8.0,163500.0,0,0,0,0,0,0,0,0,,4.0,,,0.0,,4.0,0.08,0.0,0.01,1.0,0.02,0.0,0.01,3.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,705.0,230.0,3276.0,308.0,321.0,1.0,8.0,318.0,420.0,0.0,26.0,20790105376010.0,13089021405,Census Tract 214.05,2403002.0,0.0,G5020,S,20740105376010.0,13089021405,Census Tract 214.05,2403002.0,0.0,G5020,S,2403002.0,0.0
197,1400000US13089021409,Georgia,DeKalb County,1,3368,1149,0,41.0,1.22,0,1,0,0,0,1,27.2,41932.0,0,1,0,1,0,0,0,0,,699.0,,,403.0,,699.0,20.76,403.0,11.97,104.0,3.08,15.0,0.45,215.0,6.38,338.0,10.04,77.0,2.27,0.0,0.0,7.0,0.21,62.0,1.85,123.0,3.66,19.0,1.66,57.0,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2465.0,780.0,75.0,1090.0,929.0,177.0,0.0,34.0,1138.0,1789.0,123.0,216.0,207903717616476.0,13089021409,Census Tract 214.09,1041466.0,0.0,G5020,S,207403717616476.0,13089021409,Census Tract 214.09,1041466.0,0.0,G5020,S,1041466.0,0.0
198,1400000US13089021410,Georgia,DeKalb County,1,4575,1781,0,20.0,0.44,0,1,0,0,0,1,25.7,53138.0,0,1,0,1,0,0,0,0,0.0,576.0,0.0,0.0,113.0,0.0,576.0,12.59,113.0,2.47,46.0,1.01,28.0,0.6,328.0,7.17,174.0,3.81,34.0,0.74,0.0,0.0,0.0,0.0,40.0,0.88,51.0,1.11,0.0,0.0,39.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2488.0,988.0,223.0,2248.0,562.0,162.0,4.0,35.0,1564.0,2508.0,215.0,230.0,207903717616503.0,13089021410,Census Tract 214.10,2718356.0,19482.0,G5020,S,207403717616503.0,13089021410,Census Tract 214.10,2718356.0,19482.0,G5020,S,2718356.0,19482.0
199,1400000US13089021411,Georgia,DeKalb County,1,3007,1638,0,0.0,0.0,0,0,0,0,0,0,7.1,143571.0,0,0,0,0,0,0,0,0,,310.0,,,30.0,,310.0,10.3,30.0,1.01,43.0,1.43,34.0,1.14,299.0,9.96,2.0,0.07,4.0,0.12,0.0,0.0,0.0,0.0,5.0,0.15,12.0,0.4,4.0,0.24,4.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,335.0,150.0,2544.0,171.0,174.0,1.0,5.0,112.0,165.0,41.0,50.0,207903717616497.0,13089021411,Census Tract 214.11,1667279.0,0.0,G5020,S,207403717616497.0,13089021411,Census Tract 214.11,1667279.0,0.0,G5020,S,1667279.0,0.0
200,1400000US13089021412,Georgia,DeKalb County,1,3486,1520,0,0.0,0.0,0,0,0,0,0,0,5.6,183750.0,0,1,0,1,0,0,0,0,,1869.0,,,165.0,,1869.0,53.62,165.0,4.73,338.0,9.69,167.0,4.79,1620.0,46.48,58.0,1.66,78.0,2.25,1.0,0.03,4.0,0.13,107.0,3.07,170.0,4.86,8.0,0.5,42.0,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.0,688.0,255.0,2701.0,207.0,161.0,1.0,19.0,397.0,688.0,71.0,70.0,207903717616429.0,13089021412,Census Tract 214.12,3134986.0,0.0,G5020,S,207403717616429.0,13089021412,Census Tract 214.12,3134986.0,0.0,G5020,S,3134986.0,0.0
201,1400000US13089021416,Georgia,DeKalb County,1,3280,1081,0,0.0,0.0,0,0,0,0,0,0,11.5,64077.0,0,0,0,0,0,0,0,0,,222.0,,,15.0,,222.0,6.78,15.0,0.45,42.0,1.27,15.0,0.46,132.0,4.02,10.0,0.3,7.0,0.2,0.0,0.0,0.0,0.02,74.0,2.24,93.0,2.84,3.0,0.29,3.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.0,801.0,85.0,1467.0,192.0,117.0,10.0,86.0,1408.0,2042.0,111.0,27.0,207903717616499.0,13089021416,Census Tract 214.16,777683.0,0.0,G5020,S,207403717616499.0,13089021416,Census Tract 214.16,777683.0,0.0,G5020,S,777683.0,0.0
202,1400000US13089021417,Georgia,DeKalb County,1,5827,2101,0,15.0,0.26,0,0,0,0,0,1,27.3,36548.0,0,0,0,0,0,0,0,0,,425.0,,,260.0,,425.0,7.3,260.0,4.46,112.0,1.92,9.0,0.15,167.0,2.87,44.0,0.76,6.0,0.11,6.0,0.11,2.0,0.04,199.0,3.41,306.0,5.25,13.0,0.64,12.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3543.0,1283.0,101.0,2097.0,951.0,166.0,22.0,57.0,2534.0,3709.0,242.0,154.0,207903717616442.0,13089021417,Census Tract 214.17,1886070.0,38908.0,G5020,S,207403717616442.0,13089021417,Census Tract 214.17,1886070.0,38908.0,G5020,S,1886070.0,38908.0
203,1400000US13089021503,Georgia,DeKalb County,1,3860,1590,0,110.0,2.85,0,0,0,0,0,0,14.5,91184.0,0,0,0,0,0,0,0,0,,129.0,,,37.0,,129.0,3.35,37.0,0.97,22.0,0.58,4.0,0.11,53.0,1.38,29.0,0.74,19.0,0.5,0.0,0.0,1.0,0.02,27.0,0.71,40.0,1.03,10.0,0.62,4.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.0,901.0,412.0,2256.0,510.0,569.0,2.0,12.0,511.0,735.0,131.0,83.0,207903717616504.0,13089021503,Census Tract 215.03,1925788.0,11826.0,G5020,S,207403717616504.0,13089021503,Census Tract 215.03,1925788.0,11826.0,G5020,S,1925788.0,11826.0
204,1400000US13089021602,Georgia,DeKalb County,1,4172,2120,0,0.0,0.0,0,0,0,0,0,0,9.3,119625.0,1,1,1,1,1,0,0,0,727.0,2333.0,727.0,77.0,253.0,77.0,2333.0,55.91,253.0,6.06,519.0,12.45,452.0,10.83,2055.0,49.25,114.0,2.72,103.0,2.47,1.0,0.02,4.0,0.1,56.0,1.35,71.0,1.71,1.0,0.05,32.0,1.53,727.0,17.44,77.0,1.84,153.0,3.67,156.0,3.73,611.0,14.65,56.0,1.35,37.0,0.88,1.0,0.02,3.0,0.06,20.0,0.49,24.0,0.59,0.0,0.0,11.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.0,720.0,911.0,3311.0,455.0,284.0,1.0,8.0,113.0,135.0,55.0,58.0,20790105375935.0,13089021602,Census Tract 216.02,3189140.0,0.0,G5020,S,20740105375935.0,13089021602,Census Tract 216.02,3189140.0,0.0,G5020,S,3189140.0,0.0
205,1400000US13089021604,Georgia,DeKalb County,1,3132,1269,0,0.0,0.0,0,0,0,0,0,0,3.1,187841.0,1,1,1,1,1,0,0,0,2334.0,3102.0,2334.0,164.0,224.0,164.0,3102.0,99.05,224.0,7.17,760.0,24.26,566.0,18.09,2665.0,85.1,127.0,4.06,217.0,6.92,3.0,0.1,7.0,0.22,83.0,2.65,101.0,3.22,6.0,0.44,19.0,1.49,2334.0,74.52,164.0,5.25,643.0,20.53,375.0,11.97,1995.0,63.69,82.0,2.63,174.0,5.57,3.0,0.08,5.0,0.16,75.0,2.39,80.0,2.56,5.0,0.43,14.0,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0,765.0,571.0,2694.0,128.0,217.0,3.0,7.0,83.0,102.0,6.0,19.0,207903717616506.0,13089021604,Census Tract 216.04,3474049.0,6552.0,G5020,S,207403717616506.0,13089021604,Census Tract 216.04,3474049.0,6552.0,G5020,S,3474049.0,6552.0
206,1400000US13089021703,Georgia,DeKalb County,1,4672,1842,0,98.0,2.1,0,0,0,0,0,0,4.9,159717.0,1,1,1,1,1,0,0,0,2113.0,3949.0,2113.0,121.0,244.0,121.0,3949.0,84.52,244.0,5.21,959.0,20.52,842.0,18.03,3554.0,76.07,89.0,1.91,225.0,4.82,0.0,0.0,5.0,0.11,75.0,1.61,157.0,3.35,42.0,2.3,67.0,3.63,2113.0,45.22,121.0,2.59,540.0,11.56,470.0,10.06,1927.0,41.24,41.0,0.89,122.0,2.61,0.0,0.0,1.0,0.02,21.0,0.46,70.0,1.49,4.0,0.23,35.0,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.0,1060.0,1134.0,4080.0,140.0,340.0,0.0,7.0,105.0,180.0,58.0,77.0,20790105376208.0,13089021703,Census Tract 217.03,5219066.0,45193.0,G5020,S,20740105376208.0,13089021703,Census Tract 217.03,5219066.0,45193.0,G5020,S,5219066.0,45193.0
207,1400000US13089021906,Georgia,DeKalb County,1,4977,1809,0,19.0,0.38,1,1,1,1,1,1,14.4,45781.0,1,1,1,1,1,0,0,1,1344.0,4693.0,1344.0,573.0,1958.0,573.0,4693.0,94.29,1958.0,39.35,1313.0,26.39,343.0,6.89,720.0,14.46,3595.0,72.23,96.0,1.93,10.0,0.2,13.0,0.26,259.0,5.21,348.0,7.0,195.0,10.78,344.0,19.01,1344.0,27.0,573.0,11.52,388.0,7.79,94.0,1.89,229.0,4.61,1021.0,20.51,21.0,0.43,3.0,0.05,3.0,0.06,66.0,1.33,119.0,2.38,60.0,3.31,108.0,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2226.0,1386.0,362.0,753.0,3831.0,98.0,10.0,16.0,269.0,361.0,206.0,355.0,20790105375623.0,13089021906,Census Tract 219.06,3108257.0,6200.0,G5020,S,20740105375623.0,13089021906,Census Tract 219.06,3108257.0,6200.0,G5020,S,3108257.0,6200.0
208,1400000US13089021908,Georgia,DeKalb County,1,5213,2025,0,25.0,0.48,0,1,0,1,1,1,33.4,44263.0,0,1,0,1,0,0,0,1,140.0,3654.0,140.0,92.0,2368.0,92.0,3654.0,70.09,2368.0,45.42,1160.0,22.24,255.0,4.89,204.0,3.91,2856.0,54.79,328.0,6.29,0.0,0.0,3.0,0.05,263.0,5.05,216.0,4.14,267.0,13.16,493.0,24.35,140.0,2.68,92.0,1.77,47.0,0.9,15.0,0.29,4.0,0.08,103.0,1.98,20.0,0.37,0.0,0.0,0.0,0.0,13.0,0.24,13.0,0.24,13.0,0.66,20.0,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3801.0,1570.0,390.0,412.0,3946.0,506.0,0.0,4.0,345.0,280.0,394.0,701.0,20790105376190.0,13089021908,Census Tract 219.08,3359285.0,96241.0,G5020,S,20740105376190.0,13089021908,Census Tract 219.08,3359285.0,96241.0,G5020,S,3359285.0,96241.0
209,1400000US13089021910,Georgia,DeKalb County,1,4773,2002,0,7.0,0.15,1,1,1,1,1,1,20.1,55380.0,1,1,1,1,1,0,0,1,4239.0,4773.0,4239.0,2148.0,2444.0,2148.0,4773.0,100.0,2444.0,51.2,1109.0,23.23,346.0,7.25,790.0,16.55,3419.0,71.63,345.0,7.23,1.0,0.02,9.0,0.19,209.0,4.38,177.0,3.71,281.0,14.04,546.0,27.29,4239.0,88.82,2148.0,45.0,975.0,20.42,309.0,6.48,719.0,15.06,3027.0,63.41,302.0,6.33,1.0,0.02,8.0,0.18,182.0,3.81,151.0,3.16,243.0,12.16,490.0,24.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3120.0,1109.0,346.0,790.0,3419.0,345.0,1.0,9.0,209.0,177.0,330.0,599.0,207903717616507.0,13089021910,Census Tract 219.10,3691407.0,5115.0,G5020,S,207403717616507.0,13089021910,Census Tract 219.10,3691407.0,5115.0,G5020,S,3691407.0,5115.0
210,1400000US13089022005,Georgia,DeKalb County,1,3855,1432,0,9.0,0.23,1,1,1,1,1,1,31.2,43889.0,1,1,1,1,1,0,0,1,1254.0,3297.0,1254.0,645.0,1787.0,645.0,3297.0,85.52,1787.0,46.36,819.0,21.23,276.0,7.16,434.0,11.26,2066.0,53.61,675.0,17.51,2.0,0.05,16.0,0.41,104.0,2.69,67.0,1.74,147.0,10.27,367.0,25.63,1254.0,32.53,645.0,16.74,338.0,8.77,109.0,2.82,221.0,5.73,579.0,15.03,411.0,10.65,0.0,0.01,7.0,0.19,36.0,0.93,41.0,1.06,34.0,2.38,121.0,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2981.0,937.0,366.0,517.0,2479.0,721.0,2.0,17.0,119.0,73.0,216.0,506.0,20790105375579.0,13089022005,Census Tract 220.05,3294064.0,0.0,G5020,S,20740105375579.0,13089022005,Census Tract 220.05,3294064.0,0.0,G5020,S,3294064.0,0.0
211,1400000US13089022100,Georgia,DeKalb County,1,3654,1434,0,3.0,0.08,1,1,1,1,1,1,28.4,41020.0,1,1,1,1,1,0,0,1,1614.0,3530.0,1614.0,852.0,1744.0,852.0,3530.0,96.62,1744.0,47.72,1073.0,29.36,244.0,6.67,779.0,21.32,2508.0,68.65,105.0,2.89,1.0,0.03,7.0,0.19,130.0,3.55,140.0,3.82,104.0,7.24,358.0,24.97,1614.0,44.18,852.0,23.32,531.0,14.53,88.0,2.4,333.0,9.1,1139.0,31.17,72.0,1.96,1.0,0.03,2.0,0.04,68.0,1.87,73.0,2.0,37.0,2.57,150.0,10.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.0,1095.0,257.0,840.0,2561.0,108.0,1.0,7.0,137.0,143.0,107.0,363.0,20790105375585.0,13089022100,Census Tract 221,3399069.0,18701.0,G5020,S,20740105375585.0,13089022100,Census Tract 221,3399069.0,18701.0,G5020,S,3399069.0,18701.0
212,1400000US13089023000,Georgia,DeKalb County,1,1958,967,0,0.0,0.0,0,0,0,0,0,0,4.5,113333.0,0,1,0,1,0,0,0,0,,1609.0,,,277.0,,1609.0,82.19,277.0,14.12,341.0,17.41,202.0,10.33,1321.0,67.49,206.0,10.53,32.0,1.61,0.0,0.0,3.0,0.15,47.0,2.4,40.0,2.05,80.0,8.26,21.0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.0,374.0,280.0,1552.0,314.0,38.0,1.0,3.0,50.0,46.0,105.0,28.0,20790105375632.0,13089023000,Census Tract 230,1763510.0,21244.0,G5020,S,20740105375632.0,13089023000,Census Tract 230,1763510.0,21244.0,G5020,S,1763510.0,21244.0
213,1400000US13089023102,Georgia,DeKalb County,1,3176,1457,0,14.0,0.44,1,1,1,1,1,1,13.3,57222.0,1,1,1,1,1,0,0,1,686.0,2619.0,686.0,297.0,1242.0,297.0,2619.0,82.45,1242.0,39.1,552.0,17.37,257.0,8.1,898.0,28.29,1597.0,50.29,26.0,0.81,0.0,0.0,5.0,0.15,93.0,2.92,99.0,3.1,346.0,23.71,343.0,23.52,686.0,21.61,297.0,9.36,150.0,4.72,62.0,1.96,286.0,8.99,362.0,11.39,6.0,0.2,0.0,0.0,0.0,0.01,33.0,1.02,24.0,0.77,89.0,6.12,92.0,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540.0,667.0,331.0,1210.0,1811.0,39.0,0.0,6.0,110.0,119.0,431.0,444.0,20790105375636.0,13089023102,Census Tract 231.02,2507235.0,7655.0,G5020,S,20740105375636.0,13089023102,Census Tract 231.02,2507235.0,7655.0,G5020,S,2507235.0,7655.0
